Date,Instrument,First Trade Date,ClosePrice,OpenPrice,Volume,BidPrice,AskPrice,DividendYield,BookValuePerShare,Beta,MarketCap,CommonSharesOutstanding,MonthlyReturn,EconomicSector,EarningsPerShare,RIC,Momentum_3M,Momentum_6M,Momentum_12M,Volatility_3M,Volatility_6M,Volatility_12M,BidAskSpread,TurnoverRatio,BrentOil,USDNOK,EURNOK,US10Y,USCPI,USGDPGrowth,OSEBXReturns,NorgesBank10Y,NorwegianCPI
2017-10-31,BRGB.OL,2012-10-18,78.75,78.0,229987.0,78.5,78.75,4.44444444444444,26.79,-0.00294529213804,7875000000.0,99656620.0,-11.7647058848204,Basic Materials,5.55,BRGB.OL,-0.2005076142131979,-0.1839378238341968,-0.0277777777777777,4.548232124543175,5.94888610805103,5.849931026776483,0.0031746031746031,0.0023077945047704,57.540000915527344,8.149189949035645,9.495209693908691,2.38,246.626,4.6,0.0304690195677415,1.677,105.7
2017-11-30,BRGB.OL,2012-10-18,74.75,73.0,154927.0,74.25,74.75,4.68227424749164,26.79,0.03304384062262,7475000000.0,99656620.0,-4.16666666555163,Basic Materials,5.55,BRGB.OL,-0.1740331491712707,-0.2487437185929648,-0.1308139534883721,4.856767945680068,5.004078043899852,5.479807561577171,0.0066889632107023,0.0015546082136841,63.56999969482422,8.25028133392334,9.776700019836426,2.42,247.284,4.6,-0.0125410433906668,1.628,105.9
2017-12-31,BRGB.OL,2012-10-18,81.5,81.25,0.0,81.5,81.75,4.29447852760736,26.79,0.046751176897362,8150000000.0,99656620.0,9.0301003352814,Basic Materials,5.55,BRGB.OL,-0.0868347338935574,-0.2087378640776699,-0.0355029585798816,10.522268647836093,7.046454592943082,6.185498353582954,0.0030674846625766,0.0,66.5999984741211,8.205499649047852,9.848299980163574,2.4,247.805,4.6,0.022112614659697,1.589,105.9
2018-01-31,BRGB.OL,2012-10-18,68.8,68.7,267883.0,68.6,69.0,5.08720930232558,26.79,-0.007871026524727,6879999999.99999,99656620.0,-15.5828220827609,Basic Materials,5.3875,BRGB.OL,-0.1263492063492064,-0.3015228426395939,-0.2418732782369146,12.317191331229704,8.583343681015759,7.134447777383887,0.0058139534883721,0.0026880602613253,69.05000305175781,7.718299865722656,9.577409744262695,2.72,248.859,3.3,-0.0042237121859503,1.738,105.4
2018-02-28,BRGB.OL,2012-10-18,74.5,73.6,137099.0,74.5,74.8,2.68456375838926,28.89,-0.002469687822447,7450000000.0,99515935.0,7.1942446053531,Basic Materials,5.26,BRGB.OL,-0.0033444816053511,-0.1767955801104972,-0.2074468085106383,13.71107267340568,9.851195163686985,7.538811171289044,0.0040268456375838,0.0013776587638954,65.77999877929688,7.869999885559082,9.626700401306152,2.87,249.529,3.3,0.0108013583804675,1.986,106.4
2018-03-31,BRGB.OL,2012-10-18,74.0,72.0,0.0,74.0,74.2,2.7027027027027,28.89,0.002823022209898,7400000000.0,99515935.0,-0.67114093916939,Basic Materials,5.255,BRGB.OL,-0.0920245398773006,-0.1708683473389355,-0.2311688311688311,11.568760313929625,9.898335082873553,7.442255042517731,0.0027027027027027,0.0,70.2699966430664,7.8403000831604,9.661999702453612,2.74,249.577,3.3,-0.0176269098195294,2.007,106.7
2018-04-30,BRGB.OL,2012-10-18,85.3,86.0,192496.0,85.3,85.4,2.34466588511137,28.89,0.146524138753728,8529999999.99995,99515935.0,18.5543235522292,Basic Materials,5.365,BRGB.OL,0.2398255813953489,0.0831746031746032,-0.1160621761658031,9.6655243723355,11.864567380144372,9.459062262537929,0.0011723329425557,0.0019343233824814,70.2699966430664,7.96835994720459,9.659850120544434,2.95,250.227,2.1,0.0678488230163139,1.951,107.2
2018-05-31,BRGB.OL,2012-10-18,90.8,90.0,387376.0,90.3,90.8,2.20264317180617,28.89,0.116779220958625,9079999999.99994,99515935.0,6.44783118375853,Basic Materials,5.365,BRGB.OL,0.2187919463087249,0.2147157190635451,-0.0874371859296482,9.71995718839073,11.47583687600614,9.623918762983804,0.0055066079295154,0.0038926027273923,77.58999633789062,8.184100151062012,9.54860019683838,2.83,250.792,2.1,0.0180938615296333,1.943,107.2
2018-06-30,BRGB.OL,2012-10-18,88.0,87.5,0.0,87.8,88.2,2.27272727272727,28.89,0.087622342024774,8799999999.99992,99515935.0,-2.00445434331075,Basic Materials,5.45333,BRGB.OL,0.1891891891891892,0.0797546012269938,-0.1456310679611651,10.333373413823496,11.423741296732183,9.577915144814868,0.0045454545454546,0.0,79.44000244140625,8.190469741821289,9.465889930725098,2.85,251.018,2.1,0.0041346800032346,1.852,108.0
2018-07-31,BRGB.OL,2012-10-18,77.4,77.6,108516.0,77.2,77.4,2.58397932816538,28.89,0.143466101426971,7740000000.0,99515935.0,-12.0454545450468,Basic Materials,4.88333,BRGB.OL,-0.092614302461899,0.1250000000000002,-0.214213197969543,9.258009439845427,10.356233620673272,10.089290092468234,0.0025839793281654,0.00109043843079,79.44000244140625,8.1316499710083,9.520540237426758,2.96,251.214,2.5,0.01963283376713,1.777,108.9
2018-08-31,BRGB.OL,2012-10-18,79.7,79.0,169021.0,79.7,79.8,2.50941028858218,28.89,0.145851435052766,7970000000.0,99515935.0,2.97157622582569,Basic Materials,4.88333,BRGB.OL,-0.1222466960352421,0.0697986577181208,-0.1193370165745856,7.649550950323532,10.148464886387544,9.916274061455248,0.001254705144291,0.0016984315125009,77.41999816894531,8.346719741821289,9.735980033874512,2.86,251.663,2.5,0.0114792255099165,1.809,108.4
2018-09-30,BRGB.OL,2012-10-18,83.4,84.6,0.0,83.4,83.6,2.39808153477218,28.89,0.155412437420357,8339999999.99998,99515935.0,5.70342205277878,Basic Materials,4.85,BRGB.OL,-0.0522727272727272,0.127027027027027,-0.0655462184873949,9.556819687884424,10.120303996545513,10.0341756455444,0.002398081534772,0.0,82.72000122070312,8.144100189208984,9.451800346374512,3.05,252.182,2.5,0.0348189648492995,1.903,109.0
2018-10-31,BRGB.OL,2012-10-18,76.0,74.5,65806.0,75.5,76.0,2.63157894736842,28.89,0.301756870671744,7600000000.0,99515935.0,-8.87290167761903,Basic Materials,4.67,BRGB.OL,-0.0180878552971577,-0.1090269636576787,-0.0349206349206349,7.748374581385751,7.754135168730425,9.748602124447435,0.006578947368421,0.000661260932734,75.47000122070312,8.406399726867676,9.53950023651123,3.15,252.772,0.6,-0.0517980475723717,2.03,108.8
2018-11-30,BRGB.OL,2012-10-18,79.0,79.0,110026.0,78.8,79.0,2.53164556962025,28.89,0.280488605631496,7900000000.0,99515935.0,6.04026845450907,Basic Materials,4.67,BRGB.OL,-0.0087829360100376,-0.1299559471365639,0.0568561872909698,8.514549531845613,7.674060620180931,9.745270821048113,0.0025316455696202,0.0011056118801476,58.709999084472656,8.53009033203125,9.72130012512207,3.01,252.594,0.6,-0.0322370271131912,1.975,109.4
2018-12-31,BRGB.OL,2012-10-18,74.8,73.5,0.0,74.8,75.3,2.67379679144385,28.89,0.343028649607825,7480000000.0,99515935.0,-5.31645569735758,Basic Materials,4.67,BRGB.OL,-0.1031175059952039,-0.15,-0.0822085889570553,7.789160575889055,7.84619064754091,9.602698509142648,0.0066844919786096,0.0,53.79999923706055,8.707500457763672,9.960800170898438,2.69,252.767,0.6,-0.071453413426175,1.868,109.3
2019-01-31,BRGB.OL,2012-10-18,74.8,73.5,352132.0,74.7,75.4,3.00802139037433,31.23,0.388175752807795,7479999999.99999,99549785.0,1.2568e-11,Basic Materials,5.3405,BRGB.OL,-0.0157894736842105,-0.03359173126615,0.0872093023255813,5.682205083211913,6.079327593866203,8.229598948934836,0.0093582887700535,0.0035372452085155,61.88999938964844,8.417499542236328,9.66860008239746,2.63,252.561,2.5,0.0448427370983206,1.815,108.8
2019-02-28,BRGB.OL,2012-10-18,81.1,81.0,109195.0,80.7,81.1,2.77435265104809,31.23,0.376411665532338,8109999999.99999,99549785.0,8.56760374856864,Basic Materials,5.22367,BRGB.OL,0.0265822784810125,0.017565872020075,0.0885906040268456,7.005184292988351,6.973728322892088,8.324981158369889,0.004932182490752,0.0010968883559115,66.02999877929688,8.542900085449219,9.723190307617188,2.73,253.319,2.5,0.0358789333611189,1.734,109.8
2019-03-31,BRGB.OL,2012-10-18,85.5,84.2,0.0,85.5,85.6,2.63157894736842,31.23,0.36645403672934,8550000000.0,99549785.0,5.42540073808202,Basic Materials,5.0205,BRGB.OL,0.143048128342246,0.0251798561151077,0.1554054054054054,4.334209788031872,6.937216214049099,8.358769416630127,0.0011695906432747,0.0,68.38999938964844,8.62279987335205,9.800800323486328,2.41,254.277,2.5,-0.0025079094302867,1.705,110.0
2019-04-30,BRGB.OL,2012-10-18,87.55,88.4,41978.0,87.55,87.9,2.56996002284409,31.23,0.364991096246225,8755000000.0,99549785.0,5.03980229652094,Basic Materials,4.95667,BRGB.OL,0.1704545454545454,0.1519736842105263,0.0263774912075029,1.9350929780553807,5.058338777178273,6.686808838840018,0.0039977155910909,0.0004216784596772,72.80000305175781,8.652990341186523,9.676899909973145,2.51,255.233,3.4,0.0206230817567456,1.72,110.4
2019-05-31,BRGB.OL,2012-10-18,95.0,96.4,70981.0,95.0,95.3,2.36842105263158,31.23,0.303830854051053,9499999999.99998,99549785.0,8.50942318507652,Basic Materials,5.03967,BRGB.OL,0.1713933415536375,0.2025316455696202,0.0462555066079295,1.901672497303429,5.414472423984563,6.863744192418794,0.003157894736842,0.0007130201235492,64.48999786376953,8.77554988861084,9.768369674682615,2.14,255.296,3.4,-0.0327161085328454,1.691,110.1
2019-06-30,BRGB.OL,2012-10-18,98.8,96.0,0.0,98.5,98.8,2.27732793522267,31.23,0.303426883851732,9879999999.99993,99549785.0,2.06611570479347,Basic Materials,4.91667,BRGB.OL,0.1555555555555554,0.320855614973262,0.1227272727272728,3.224833131124577,3.4295337627269498,6.792915191258743,0.0030364372469635,0.0,66.55000305175781,8.508000373840332,9.675800323486328,2.0,255.213,3.4,0.014716729021722,1.469,110.2
2019-07-31,BRGB.OL,2012-10-18,92.75,94.0,45575.0,92.75,92.95,2.42587601078167,31.23,0.304410804462043,9274999999.99992,99549785.0,-6.12348178178295,Basic Materials,4.93667,BRGB.OL,0.0593946316390634,0.2399732620320855,0.1983204134366925,7.333798766064221,5.486190333268948,5.871415150797026,0.0021563342318059,0.0004578111343987,65.16999816894531,8.753769874572754,9.76667022705078,2.02,255.802,4.8,-0.0063495254656574,1.454,111.0
2019-08-31,BRGB.OL,2012-10-18,91.2,88.0,0.0,91.05,91.5,2.4671052631579,31.23,0.31829550465065,9119999999.99993,99549785.0,-1.6711590287638,Basic Materials,4.93667,BRGB.OL,-0.0399999999999999,0.1245376078914921,0.1442910915934754,4.099998116326312,5.339668527470548,5.954022397878064,0.0049342105263158,0.0,60.43000030517578,9.092659950256348,10.054539680480955,1.5,256.036,4.8,0.0025024598345428,1.181,110.2
2019-09-30,BRGB.OL,2012-10-18,97.0,93.3,152824.0,97.0,97.35,2.31958762886598,31.23,0.285854439094729,9699999999.99998,99549785.0,6.35964912484035,Basic Materials,4.93667,BRGB.OL,-0.0182186234817813,0.1345029239766082,0.1630695443645082,6.326473671919457,5.464429415746862,5.997849102571544,0.0036082474226803,0.0015351514822457,60.43000030517578,9.06879997253418,9.924099922180176,1.68,256.43,4.8,0.0293861512432345,1.212,110.8
2019-10-31,BRGB.OL,2012-10-18,88.45,89.0,245469.0,88.45,88.8,2.54381006218202,31.23,0.513952263659844,8845000000.0,99549785.0,-8.81443298958536,Basic Materials,4.77,BRGB.OL,-0.0463611859838274,0.0102798400913763,0.1638157894736842,7.591365824569821,6.85697541950346,5.988523571342388,0.0039570378745053,0.002465791362583,60.22999954223633,9.17372989654541,10.232290267944336,1.69,257.155,2.8,0.0129145189739761,1.256,110.9
2019-11-30,BRGB.OL,2012-10-18,93.5,95.0,0.0,93.1,93.5,2.40641711229947,31.23,0.506890963498781,9349999999.99998,99549785.0,5.05617977528008,Basic Materials,4.77,BRGB.OL,0.025219298245614,-0.0157894736842105,0.1835443037974684,8.409773072973143,6.109552074282273,5.92973887006803,0.0042780748663102,0.0,62.43000030517578,9.185319900512695,10.132209777832031,1.78,257.879,2.8,0.0048995317341697,1.479,111.2
2019-12-31,BRGB.OL,2012-10-18,95.0,94.4,0.0,94.0,95.0,2.36842105263158,31.23,0.474835952116869,9499999999.99999,99549785.0,1.60427807359373,Basic Materials,4.56,BRGB.OL,-0.0206185567010309,-0.0384615384615384,0.2700534759358288,7.221023289084022,6.073237178431227,5.5191239536623415,0.0105263157894736,0.0,62.43000030517578,8.816180229187012,9.874919891357422,1.92,258.63,2.8,0.0321347438724917,1.483,110.9
2020-01-31,BRGB.OL,2012-10-18,88.0,87.95,203288.0,87.8,88.0,2.55681818181818,31.23,0.530356560944129,8800000000.0,99549785.0,-7.36842105154342,Basic Materials,4.4,BRGB.OL,-0.005087620124364,-0.0512129380053908,0.1764705882352941,6.413470987619792,6.3161695339945805,6.155491297442952,0.0022727272727273,0.0020420737222084,58.15999984741211,9.189499855041504,10.13539981842041,1.51,259.127,-5.5,-0.0189382300899221,1.406,110.9
2020-02-29,BRGB.OL,2012-10-18,99.65,102.0,0.0,99.65,100.3,2.30807827395886,33.06,0.32503240666721,9964999999.99996,99633225.0,12.0922384687991,Basic Materials,5.48,BRGB.OL,0.0657754010695188,0.0926535087719298,0.2287299630086314,9.74015667061137,8.16706293809761,6.589369158944941,0.0065228299046662,0.0,50.52000045776367,9.394399642944336,10.35303020477295,1.13,259.25,-5.5,-0.0914303717580103,1.368,110.8
2020-03-31,BRGB.OL,2012-10-18,96.8,91.35,164445.0,96.15,96.8,2.37603305785124,33.06,0.307097134194767,9680000000.0,99633225.0,-2.86001003571469,Basic Materials,4.78,BRGB.OL,0.0189473684210526,-0.002061855670103,0.1321637426900583,10.186696996533255,7.931133279433654,6.614474317689255,0.0067148760330577,0.0016505036347061,50.52000045776367,10.532620429992676,11.63109016418457,0.7,258.076,-5.5,-0.1483029453840261,0.998,110.8
2020-04-30,BRGB.OL,2012-10-18,95.3,96.0,82558.0,95.1,95.4,2.41343126967471,33.06,0.310911508507748,9530000000.0,99633225.0,4.32402846197029,Basic Materials,4.675,BRGB.OL,0.0829545454545455,0.0774448841153192,0.0885208452312964,7.478025933662237,6.753048098646791,6.5794164856248,0.0031479538300106,0.0008286191679532,25.270000457763672,10.305100440979004,11.203729629516602,0.64,256.032,-28.1,0.0961350529596263,0.749,111.5
2020-05-31,BRGB.OL,2012-10-18,105.4,107.0,0.0,105.2,105.6,2.18216318785579,33.06,0.291228794945307,10539999999.9999,99633225.0,10.5981112307846,Basic Materials,4.665,BRGB.OL,0.0577019568489713,0.1272727272727274,0.1094736842105263,6.734185817527768,7.562006071882449,6.816663118117965,0.0037950664136621,0.0,35.33000183105469,9.626020431518556,10.773900032043455,0.65,255.802,-28.1,0.0279444654165605,0.505,111.7
2020-06-30,BRGB.OL,2012-10-18,102.2,103.0,85617.0,101.8,102.2,2.25048923679061,33.06,1.04133787718202,10219999999.9999,99633225.0,-0.875034933746222,Basic Materials,4.72,BRGB.OL,0.0557851239669422,0.0757894736842106,0.0344129554655872,5.744960946999557,7.723801306715425,6.838352332778283,0.0039138943248532,0.0008593217774492,41.150001525878906,9.665650367736816,10.872010231018066,0.66,257.042,-28.1,-0.0019454156031585,0.677,112.0
2020-07-31,BRGB.OL,2012-10-18,120.0,117.6,116642.0,120.0,120.2,1.91666666666667,33.06,0.352309955639286,12000000000.0,99633225.0,17.416829748494,Basic Materials,4.40667,BRGB.OL,0.2591815320041972,0.3636363636363635,0.2938005390835578,9.24410008861354,7.918347100241794,7.8954533758824175,0.0016666666666666,0.0011707138858548,43.29999923706055,9.04990005493164,10.74489974975586,0.55,258.352,35.2,0.0389955118182032,0.64,113.0
2020-08-31,BRGB.OL,2012-10-18,127.2,126.0,95361.0,127.0,127.2,1.80817610062893,33.06,0.375665506008321,12720000000.0,99633225.0,6.00000000057379,Basic Materials,4.40667,BRGB.OL,0.206831119544592,0.2764676367285499,0.394736842105263,9.239430180793113,7.479793504544112,7.793776746129976,0.0015723270440251,0.0009571204786355,45.27999877929688,8.771200180053711,10.45713996887207,0.72,259.316,35.2,0.0399767983221037,0.714,112.6
2020-09-30,BRGB.OL,2012-10-18,142.8,140.0,116943.0,142.4,142.8,1.61064425770308,33.06,0.355869080988737,14280000000.0,99633225.0,12.9746835440689,Basic Materials,4.5625,BRGB.OL,0.3972602739726028,0.475206611570248,0.4721649484536083,5.755039457240734,6.564483371353719,8.226494858919551,0.0028011204481793,0.001173734966423,40.95000076293945,9.405960083007812,11.044289588928224,0.69,259.997,35.2,-0.0036892010266146,0.681,113.0
2020-10-31,BRGB.OL,2012-10-18,127.8,126.0,0.0,127.8,128.0,1.79968701095462,33.06,0.508282010920845,12780000000.0,99633225.0,-10.5042016793017,Basic Materials,4.0225,BRGB.OL,0.0649999999999999,0.3410283315844702,0.4448841153193894,12.057452294149297,10.19570809459844,8.479690649546647,0.001564945226917,0.0,37.459999084472656,9.522879600524902,11.117210388183594,0.88,260.319,4.4,-0.0516768679481418,0.701,113.3
2020-11-30,BRGB.OL,2012-10-18,130.8,131.0,254974.0,130.8,131.8,1.75840978593272,33.06,0.420154179421873,13080000000.0,99633225.0,2.34741783949544,Basic Materials,4.18,BRGB.OL,0.0283018867924529,0.2409867172675521,0.3989304812834227,11.756990487533654,9.995437630212942,8.4861803592529,0.0076452599388379,0.0025591262352493,37.459999084472656,8.820329666137695,10.54990005493164,0.84,260.911,4.4,0.1460122468771967,0.823,112.4
2020-12-31,BRGB.OL,2012-10-18,141.8,143.0,0.0,141.4,141.8,1.62200282087447,33.06,0.448094797958342,14180000000.0,99633225.0,8.40978593243298,Basic Materials,4.18,BRGB.OL,-0.0070028011204481,0.3874755381604697,0.4926315789473685,9.65794455812629,9.700083262007343,8.552336920778547,0.002820874471086,0.0,51.79999923706055,8.530500411987305,10.489720344543455,0.93,262.045,4.4,0.0468405242624565,0.942,113.0
2021-01-31,BRGB.OL,2012-10-18,157.2,155.2,0.0,157.0,157.4,1.46310432569975,33.06,0.353135972737161,15719999999.9999,99633225.0,10.8603667118574,Basic Materials,4.2025,BRGB.OL,0.2300469483568075,0.3099999999999998,0.7863636363636362,4.382312014492666,8.461457148265254,7.867424534611661,0.0025445292620865,0.0,55.880001068115234,8.360560417175293,10.060219764709473,1.11,262.639,5.6,-0.0072588955529692,1.038,114.5
2021-02-28,BRGB.OL,2012-10-18,163.8,160.0,0.0,163.6,164.0,1.52625152625153,36.68,0.341026597382267,16380000000.0,99615322.0,4.06607369818874,Basic Materials,6.01,BRGB.OL,0.2522935779816513,0.2877358490566037,0.6437531359759157,3.44082353722658,8.453246959480815,7.630620929422136,0.0024420024420024,0.0,66.12999725341797,8.657600402832031,10.461799621582031,1.44,263.573,5.6,0.0415451255516299,1.307,115.3
2021-03-31,BRGB.OL,2012-10-18,186.2,184.2,439705.0,186.2,186.6,1.34264232008593,36.68,0.380517170243724,18619999999.9999,99615322.0,13.6752136777503,Basic Materials,5.996,BRGB.OL,0.3131170662905498,0.3039215686274508,0.9235537190082644,4.93999581888811,8.594183093396987,7.529242440773416,0.0021482277121375,0.00441402980156,63.540000915527344,8.544309616088867,10.015250205993652,1.74,264.847,5.6,0.0514263930518092,1.485,115.0
2021-04-30,BRGB.OL,2012-10-18,183.4,180.0,135049.0,183.4,183.6,1.36314067611777,36.68,0.360250159274717,18340000000.0,99615322.0,0.931848763741949,Basic Materials,6.102,BRGB.OL,0.1666666666666667,0.4350547730829421,0.9244491080797484,6.640184314938048,5.060402387002228,7.684850078075559,0.0010905125408941,0.0013557050992617,67.25,8.179309844970703,9.916999816894531,1.65,266.625,6.4,0.0166121735296969,1.449,115.4
2021-05-31,BRGB.OL,2012-10-18,189.2,191.0,27493.0,188.8,189.4,1.32135306553911,36.68,0.358157631848429,18920000000.0,99615322.0,3.16248636682497,Basic Materials,6.2,BRGB.OL,0.1550671550671549,0.4464831804281344,0.795066413662239,6.8054699686078814,4.928935503956258,7.60838126873513,0.0031712473572938,0.0002759916792719,69.62999725341797,8.360400199890137,10.190580368041992,1.58,268.404,6.4,0.0338241774641261,1.496,115.3
2021-06-30,BRGB.OL,2012-10-18,188.0,183.2,67932.0,187.6,188.0,1.32978723404255,36.68,0.346920455706872,18799999999.9999,99615322.0,-1.67364016898708,Basic Materials,6.2,BRGB.OL,0.0096670247046186,0.3258110014104372,0.8395303326810175,2.4204833045367438,5.912106782376599,7.674379882203048,0.0021276595744681,0.0006819432857929,75.12999725341797,8.55640983581543,10.185400009155272,1.45,270.71,6.4,0.0072785217300976,1.484,115.7
2021-07-31,BRGB.OL,2012-10-18,230.0,230.5,0.0,230.0,231.0,1.08695652173913,36.68,0.345109906248376,23000000000.0,99615322.0,22.34042552983,Basic Materials,6.702,BRGB.OL,0.2540894220283534,0.4631043256997456,0.9166666666666669,12.700766524094856,9.113001610579463,8.453392518066336,0.0043478260869565,0.0,76.33000183105469,8.806900024414062,10.46045970916748,1.24,271.965,3.5,0.0118827333923996,1.242,116.9
2021-08-31,BRGB.OL,2012-10-18,227.5,226.5,107722.0,227.5,228.0,1.0989010989011,36.68,0.345109906248376,22750000000.0,99615322.0,-1.08695652266275,Basic Materials,7.08,BRGB.OL,0.2024312896405919,0.3888888888888888,0.7885220125786163,13.698307553133631,9.679486435331263,8.701072365365338,0.0021978021978021,0.0010813798303036,76.33000183105469,8.668319702148438,10.226329803466797,1.3,272.752,3.5,0.0066826143975982,1.231,116.9
2021-09-30,BRGB.OL,2012-10-18,212.5,209.5,194528.0,212.0,212.5,1.17647058823529,36.68,0.341585323105411,21249999999.9999,99615322.0,-6.18101544934713,Basic Materials,7.24667,BRGB.OL,0.1303191489361701,0.1412459720730399,0.4880952380952379,15.211093877554616,10.01149404789213,8.950403589664518,0.0023529411764705,0.0019527919610599,78.5199966430664,8.767210006713867,10.171019554138184,1.52,273.942,3.5,0.0187938637072853,1.417,118.2
2021-10-31,BRGB.OL,2012-10-18,205.0,206.5,0.0,203.5,205.0,1.21951219512195,36.68,0.319761652517845,20499999999.9999,99615322.0,-3.5294117671608,Basic Materials,7.23667,BRGB.OL,-0.108695652173913,0.1177753544165758,0.6040688575899844,2.5477449524789813,10.348286435490254,8.120645901657422,0.0073170731707317,0.0,84.37999725341797,8.421540260314941,9.72902011871338,1.55,276.528,7.4,0.02532414500567,1.682,117.6
2021-11-30,BRGB.OL,2012-10-18,216.0,215.0,119558.0,216.0,217.0,1.15740740740741,36.68,0.304883661939432,21600000000.0,99615322.0,5.36585365892144,Basic Materials,7.42,BRGB.OL,-0.0505494505494505,0.1416490486257928,0.6513761467889907,6.048235766063316,10.429244872664668,8.096527981704103,0.0046296296296296,0.0012001968934056,70.56999969482422,9.011099815368652,10.1766996383667,1.43,278.824,7.4,-0.0096497338007998,1.612,118.5
2021-12-31,BRGB.OL,2012-10-18,222.0,220.0,0.0,221.5,222.0,1.12612612612613,36.68,0.319115872506717,22199999999.9999,99615322.0,2.77777777834216,Basic Materials,7.42,BRGB.OL,0.0447058823529411,0.1808510638297873,0.5655853314527501,4.575378376465932,10.225967316796222,8.024537368215723,0.0022522522522522,0.0,77.77999877929688,8.801630020141602,9.9798002243042,1.52,280.806,7.4,0.0170664063646408,1.537,121.0
2022-01-31,BRGB.OL,2012-10-18,208.0,212.0,38028.0,208.0,208.5,1.20192307692308,36.68,0.339197739182387,20800000000.0,99615322.0,-6.30630630872115,Basic Materials,7.405,BRGB.OL,0.0146341463414634,-0.0956521739130434,0.3231552162849873,6.129954306174331,4.790420989975292,8.260934605269009,0.0024038461538461,0.0003817485025044,91.20999908447266,8.989999771118164,10.0277099609375,1.79,282.542,-1.0,-0.022115368495491,1.857,120.2
2022-02-28,BRGB.OL,2012-10-18,194.6,189.0,80295.0,194.2,194.8,1.15621788283659,42.3895582329,0.331621929429646,19460000000.0,99585138.0,-5.53398058414276,Basic Materials,8.7,BRGB.OL,-0.099074074074074,-0.1446153846153846,0.1880341880341878,5.036572872533138,5.051856365423452,8.585153184860225,0.0030832476875643,0.000806295011611,100.98999786376952,8.925189971923828,9.977919578552246,1.83,284.525,-1.0,0.0232453730097699,2.11,121.5
2022-03-31,BRGB.OL,2012-10-18,174.4,181.0,112312.0,174.4,176.4,1.2901376146789,42.3895582329,0.285412751160084,17439999999.9999,99585138.0,-10.3802672132026,Basic Materials,8.7,BRGB.OL,-0.2144144144144143,-0.1792941176470588,-0.0633727175080557,2.6038477479521416,5.923609283216758,8.416759662434941,0.0114678899082568,0.0011277988086937,107.91000366210938,8.560290336608887,9.563389778137209,2.32,287.467,-1.0,0.0492275880094357,2.317,122.5
2022-04-30,BRGB.OL,2012-10-18,180.0,180.0,0.0,180.0,180.8,2.77777777777778,42.3895582329,0.27871496687009,17999999999.9999,99585138.0,2.67298690834956,Basic Materials,8.44,BRGB.OL,-0.1346153846153845,-0.1219512195121951,-0.0185387131952017,6.598336313996734,6.326495446899012,8.449405613721515,0.0044444444444445,0.0,109.33999633789062,9.127750396728516,9.895870208740234,2.89,288.582,0.3,-0.0170690369156851,2.705,123.7
2022-05-31,BRGB.OL,2012-10-18,184.6,183.0,220971.0,183.4,184.6,2.70855904658722,42.3895582329,0.278767641863935,18460000000.0,99585138.0,2.55555555371967,Basic Materials,8.59,BRGB.OL,-0.0513874614594038,-0.1453703703703703,-0.0243128964059196,7.502630027109306,5.75955009187682,8.431437547486343,0.0065005417118092,0.00221891543696,109.33999633789062,9.403169631958008,10.129480361938477,2.85,291.299,0.3,0.0383685296415485,2.765,124.0
2022-06-30,BRGB.OL,2012-10-18,160.2,160.2,48127.0,159.8,160.2,3.1210986267166,42.3895582329,0.387226945919832,16019999999.9999,99585138.0,-10.9999999992008,Basic Materials,8.64,BRGB.OL,-0.0814220183486239,-0.2783783783783784,-0.147872340425532,7.860422459442056,6.037018993838887,9.017750737837304,0.0024968789013731,0.0004832749240152,114.80999755859376,9.88539981842041,10.325980186462402,2.98,295.072,0.3,-0.0909669828249701,3.025,125.1
2022-07-31,BRGB.OL,2012-10-18,173.0,165.4,0.0,173.0,173.4,2.89017341040462,42.3895582329,0.433430134971712,17300000000.0,99585138.0,7.99001248383706,Basic Materials,8.72,BRGB.OL,-0.0388888888888888,-0.1682692307692307,-0.2478260869565217,9.7801412956694,7.818297906253315,6.1955880907929854,0.0023121387283237,0.0,110.01000213623048,9.64080047607422,9.886500358581545,2.67,294.94,2.7,0.0708377673195621,2.892,126.9
2022-08-31,BRGB.OL,2012-10-18,151.8,153.0,64849.0,150.6,151.8,3.29380764163373,42.3895582329,0.448276001143304,15179999999.9999,99585138.0,-12.2543352602216,Basic Materials,8.6,BRGB.OL,-0.1776814734561212,-0.2199383350462486,-0.3327472527472527,11.343335390111577,8.797335240399084,6.866689021990336,0.007905138339921,0.0006511915462726,96.48999786376952,9.807609558105469,9.83154010772705,3.15,295.162,2.7,-0.0035988521779212,2.988,127.2
2022-09-30,BRGB.OL,2012-10-18,128.6,124.6,100391.0,128.6,128.8,3.88802488335925,42.3895582329,0.568721150097162,12859999999.9999,99585138.0,-15.2832674569168,Basic Materials,8.6,BRGB.OL,-0.1972534332084893,-0.2626146788990826,-0.3948235294117647,12.653415909253155,9.751109230960653,7.721419753575683,0.0015552099533438,0.0010080921914271,87.95999908447266,10.67590045928955,10.4935302734375,3.83,296.421,2.7,-0.1168283051156479,3.343,129.5
